Config,r_N,eta,Function,Dimension,Run,Best
rn6_eta0.4,6.0,0.4,F10,10,0,0.0
rn6_eta0.4,6.0,0.4,F10,10,1,0.0
rn6_eta0.4,6.0,0.4,F10,10,2,0.9949590570932968
rn6_eta0.4,6.0,0.4,F10,10,3,0.0
rn6_eta0.4,6.0,0.4,F10,10,4,0.0
rn6_eta0.4,6.0,0.4,F10,10,5,5.691346724616665
rn6_eta0.4,6.0,0.4,F10,10,6,3.701428610430071
rn6_eta0.4,6.0,0.4,F10,10,7,0.0
rn6_eta0.4,6.0,0.4,F10,10,8,0.9949590570932968
rn6_eta0.4,6.0,0.4,F10,10,9,0.0
rn6_eta0.4,6.0,0.4,F10,30,0,6.261492118730303
rn6_eta0.4,6.0,0.4,F10,30,1,7.802117485536087
rn6_eta0.4,6.0,0.4,F10,30,2,2.0178037884918467
rn6_eta0.4,6.0,0.4,F10,30,3,2.058624584063068
rn6_eta0.4,6.0,0.4,F10,30,4,0.9949590570934106
rn6_eta0.4,6.0,0.4,F10,30,5,0.9981709451571988
rn6_eta0.4,6.0,0.4,F10,30,6,1.007423135738463
rn6_eta0.4,6.0,0.4,F10,30,7,1.1227110340396391
rn6_eta0.4,6.0,0.4,F10,30,8,7.966496442464859
rn6_eta0.4,6.0,0.4,F10,30,9,10.307941319738347
rn6_eta0.4,6.0,0.4,F11,10,0,0.2081429846455194
rn6_eta0.4,6.0,0.4,F11,10,1,0.2081429846455194
rn6_eta0.4,6.0,0.4,F11,10,2,109.88050492509774
rn6_eta0.4,6.0,0.4,F11,10,3,0.2081429846455194
rn6_eta0.4,6.0,0.4,F11,10,4,0.0
rn6_eta0.4,6.0,0.4,F11,10,5,217.1396693905731
rn6_eta0.4,6.0,0.4,F11,10,6,0.2081429846455194
rn6_eta0.4,6.0,0.4,F11,10,7,0.2081429846455194
rn6_eta0.4,6.0,0.4,F11,10,8,218.39770832970223
rn6_eta0.4,6.0,0.4,F11,10,9,0.2081429846455194
rn6_eta0.4,6.0,0.4,F11,30,0,0.0
rn6_eta0.4,6.0,0.4,F11,30,1,0.0
rn6_eta0.4,6.0,0.4,F11,30,2,0.0
rn6_eta0.4,6.0,0.4,F11,30,3,0.0693932123849663
rn6_eta0.4,6.0,0.4,F11,30,4,0.0
rn6_eta0.4,6.0,0.4,F11,30,5,0.0
rn6_eta0.4,6.0,0.4,F11,30,6,0.0
rn6_eta0.4,6.0,0.4,F11,30,7,0.0
rn6_eta0.4,6.0,0.4,F11,30,8,0.0
rn6_eta0.4,6.0,0.4,F11,30,9,12.10999674720938
rn6_eta0.4,6.0,0.4,F15,10,0,234.0173591058888
rn6_eta0.4,6.0,0.4,F15,10,1,1.667665155354598
rn6_eta0.4,6.0,0.4,F15,10,2,0.0065007375251298
rn6_eta0.4,6.0,0.4,F15,10,3,1.323750924818114
rn6_eta0.4,6.0,0.4,F15,10,4,434.981758825412
rn6_eta0.4,6.0,0.4,F15,10,5,435.9772332909943
rn6_eta0.4,6.0,0.4,F15,10,6,1.5887250821670025
rn6_eta0.4,6.0,0.4,F15,10,7,435.8468942638788
rn6_eta0.4,6.0,0.4,F15,10,8,233.03960739740523
rn6_eta0.4,6.0,0.4,F15,10,9,1.4549125680121051
rn6_eta0.4,6.0,0.4,F15,30,0,3.353493843315846
rn6_eta0.4,6.0,0.4,F15,30,1,3.6265321229086567
rn6_eta0.4,6.0,0.4,F15,30,2,3.4534963858932315
rn6_eta0.4,6.0,0.4,F15,30,3,3.28308294106796
rn6_eta0.4,6.0,0.4,F15,30,4,3.2539480366408498
rn6_eta0.4,6.0,0.4,F15,30,5,220.57146283810653
rn6_eta0.4,6.0,0.4,F15,30,6,3.597076563269184
rn6_eta0.4,6.0,0.4,F15,30,7,3.558894624477944
rn6_eta0.4,6.0,0.4,F15,30,8,3.1000692354277817
rn6_eta0.4,6.0,0.4,F15,30,9,3.115075910892074
rn8_eta0.1,8.0,0.1,F1,10,0,0.0
rn8_eta0.1,8.0,0.1,F1,10,1,0.0
rn8_eta0.1,8.0,0.1,F1,10,2,0.0
rn8_eta0.1,8.0,0.1,F1,10,3,0.0
rn8_eta0.1,8.0,0.1,F1,10,4,0.0
rn8_eta0.1,8.0,0.1,F1,10,5,0.0
rn8_eta0.1,8.0,0.1,F1,10,6,0.0
rn8_eta0.1,8.0,0.1,F1,10,7,0.0
rn8_eta0.1,8.0,0.1,F1,10,8,0.0
rn8_eta0.1,8.0,0.1,F1,10,9,0.0
rn8_eta0.1,8.0,0.1,F1,30,0,0.0
rn8_eta0.1,8.0,0.1,F1,30,1,0.0
rn8_eta0.1,8.0,0.1,F1,30,2,0.0
rn8_eta0.1,8.0,0.1,F1,30,3,0.0
rn8_eta0.1,8.0,0.1,F1,30,4,0.0
rn8_eta0.1,8.0,0.1,F1,30,5,0.0
rn8_eta0.1,8.0,0.1,F1,30,6,0.0
rn8_eta0.1,8.0,0.1,F1,30,7,0.0
rn8_eta0.1,8.0,0.1,F1,30,8,0.0
rn8_eta0.1,8.0,0.1,F1,30,9,0.0
rn8_eta0.1,8.0,0.1,F3,10,0,3.986579112347158
rn8_eta0.1,8.0,0.1,F3,10,1,0.0
rn8_eta0.1,8.0,0.1,F3,10,2,3.986579112347158
rn8_eta0.1,8.0,0.1,F3,10,3,0.0
rn8_eta0.1,8.0,0.1,F3,10,4,0.0
rn8_eta0.1,8.0,0.1,F3,10,5,3.986579112347158
rn8_eta0.1,8.0,0.1,F3,10,6,3.986579112347158
rn8_eta0.1,8.0,0.1,F3,10,7,0.0
rn8_eta0.1,8.0,0.1,F3,10,8,3.986579112347158
rn8_eta0.1,8.0,0.1,F3,10,9,3.986579112347158
rn8_eta0.1,8.0,0.1,F3,30,0,31.810711664704968
rn8_eta0.1,8.0,0.1,F3,30,1,31.810711664704968
rn8_eta0.1,8.0,0.1,F3,30,2,31.810711664704968
rn8_eta0.1,8.0,0.1,F3,30,3,31.810711664704968
rn8_eta0.1,8.0,0.1,F3,30,4,31.810711664704968
rn8_eta0.1,8.0,0.1,F3,30,5,31.810711664704968
rn8_eta0.1,8.0,0.1,F3,30,6,31.810711664704968
rn8_eta0.1,8.0,0.1,F3,30,7,31.810711664704968
rn8_eta0.1,8.0,0.1,F3,30,8,31.810711664704968
rn8_eta0.1,8.0,0.1,F3,30,9,31.810711664704968
rn8_eta0.1,8.0,0.1,F4,10,0,2.9848771712798907
rn8_eta0.1,8.0,0.1,F4,10,1,0.0
rn8_eta0.1,8.0,0.1,F4,10,2,0.9949590570932968
rn8_eta0.1,8.0,0.1,F4,10,3,1.9899376648104976
rn8_eta0.1,8.0,0.1,F4,10,4,1.9899322345645487
rn8_eta0.1,8.0,0.1,F4,10,5,1.9899181141866509
rn8_eta0.1,8.0,0.1,F4,10,6,1.9899181141865936
rn8_eta0.1,8.0,0.1,F4,10,7,1.9899181141865936
rn8_eta0.1,8.0,0.1,F4,10,8,1.9899181141884696
rn8_eta0.1,8.0,0.1,F4,10,9,4.974795787524727
rn8_eta0.1,8.0,0.1,F4,30,0,11.939508692641423
rn8_eta0.1,8.0,0.1,F4,30,1,8.95463158735555
rn8_eta0.1,8.0,0.1,F4,30,2,9.949590573789637
rn8_eta0.1,8.0,0.1,F4,30,3,9.949590571617762
rn8_eta0.1,8.0,0.1,F4,30,4,11.939545422848312
rn8_eta0.1,8.0,0.1,F4,30,5,8.954631586132791
rn8_eta0.1,8.0,0.1,F4,30,6,10.944561130275986
rn8_eta0.1,8.0,0.1,F4,30,7,9.949590571012491
rn8_eta0.1,8.0,0.1,F4,30,8,6.964713516005531
rn8_eta0.1,8.0,0.1,F4,30,9,6.964715543228181
rn8_eta0.1,8.0,0.1,F5,10,0,0.0
rn8_eta0.1,8.0,0.1,F5,10,1,0.0
rn8_eta0.1,8.0,0.1,F5,10,2,0.0
rn8_eta0.1,8.0,0.1,F5,10,3,0.0
rn8_eta0.1,8.0,0.1,F5,10,4,0.0
rn8_eta0.1,8.0,0.1,F5,10,5,0.0
rn8_eta0.1,8.0,0.1,F5,10,6,0.0
rn8_eta0.1,8.0,0.1,F5,10,7,0.0
rn8_eta0.1,8.0,0.1,F5,10,8,0.0
rn8_eta0.1,8.0,0.1,F5,10,9,0.0
rn8_eta0.1,8.0,0.1,F5,30,0,0.0
rn8_eta0.1,8.0,0.1,F5,30,1,0.0
rn8_eta0.1,8.0,0.1,F5,30,2,0.0
rn8_eta0.1,8.0,0.1,F5,30,3,0.0
rn8_eta0.1,8.0,0.1,F5,30,4,0.0
rn8_eta0.1,8.0,0.1,F5,30,5,0.0
rn8_eta0.1,8.0,0.1,F5,30,6,0.0
rn8_eta0.1,8.0,0.1,F5,30,7,0.0
rn8_eta0.1,8.0,0.1,F5,30,8,0.0
rn8_eta0.1,8.0,0.1,F5,30,9,0.0
rn8_eta0.1,8.0,0.1,F6,10,0,11.529121766745677
rn8_eta0.1,8.0,0.1,F6,10,1,11.365364155501538
rn8_eta0.1,8.0,0.1,F6,10,2,17.714284878125454
rn8_eta0.1,8.0,0.1,F6,10,3,13.413392870185362
rn8_eta0.1,8.0,0.1,F6,10,4,12.307344751313622
rn8_eta0.1,8.0,0.1,F6,10,5,11.69298238241322
rn8_eta0.1,8.0,0.1,F6,10,6,11.692982382407536
rn8_eta0.1,8.0,0.1,F6,10,7,12.471211398311423
rn8_eta0.1,8.0,0.1,F6,10,8,12.143484135651876
rn8_eta0.1,8.0,0.1,F6,10,9,11.52912194869134
rn8_eta0.1,8.0,0.1,F6,30,0,39.86013897033945
rn8_eta0.1,8.0,0.1,F6,30,1,41.64009574382203
rn8_eta0.1,8.0,0.1,F6,30,2,40.750115081587296
rn8_eta0.1,8.0,0.1,F6,30,3,38.16252680778166
rn8_eta0.1,8.0,0.1,F6,30,4,39.901310900632666
rn8_eta0.1,8.0,0.1,F6,30,5,41.76365568308938
rn8_eta0.1,8.0,0.1,F6,30,6,37.560754119551234
rn8_eta0.1,8.0,0.1,F6,30,7,44.14533838148259
rn8_eta0.1,8.0,0.1,F6,30,8,40.70894516845351
rn8_eta0.1,8.0,0.1,F6,30,9,36.62960107413596
rn8_eta0.1,8.0,0.1,F7,10,0,8.000003841586022
rn8_eta0.1,8.0,0.1,F7,10,1,6.000081896635493
rn8_eta0.1,8.0,0.1,F7,10,2,6.000012601110711
rn8_eta0.1,8.0,0.1,F7,10,3,8.000006413821893
rn8_eta0.1,8.0,0.1,F7,10,4,8.0
rn8_eta0.1,8.0,0.1,F7,10,5,10.0
rn8_eta0.1,8.0,0.1,F7,10,6,6.000000035099902
rn8_eta0.1,8.0,0.1,F7,10,7,2.0
rn8_eta0.1,8.0,0.1,F7,10,8,8.000001791340765
rn8_eta0.1,8.0,0.1,F7,10,9,4.0
rn8_eta0.1,8.0,0.1,F7,30,0,38.00560320515877
rn8_eta0.1,8.0,0.1,F7,30,1,28.000000001101284
rn8_eta0.1,8.0,0.1,F7,30,2,34.00001625932168
rn8_eta0.1,8.0,0.1,F7,30,3,36.000031875966215
rn8_eta0.1,8.0,0.1,F7,30,4,30.000000443714384
rn8_eta0.1,8.0,0.1,F7,30,5,34.00001057855525
rn8_eta0.1,8.0,0.1,F7,30,6,40.00000016819649
rn8_eta0.1,8.0,0.1,F7,30,7,28.00000183043278
rn8_eta0.1,8.0,0.1,F7,30,8,34.000024421235025
rn8_eta0.1,8.0,0.1,F7,30,9,34.00000719030379
rn8_eta0.1,8.0,0.1,F9,10,0,3.729149286795291
rn8_eta0.1,8.0,0.1,F9,10,1,10.369790945153907
rn8_eta0.1,8.0,0.1,F9,10,2,13.609309570799269
rn8_eta0.1,8.0,0.1,F9,10,3,129.01738990215927
rn8_eta0.1,8.0,0.1,F9,10,4,15.39090272122212
rn8_eta0.1,8.0,0.1,F9,10,5,3.6269521312869983
rn8_eta0.1,8.0,0.1,F9,10,6,3.664778451847269
rn8_eta0.1,8.0,0.1,F9,10,7,6.892375816423737
rn8_eta0.1,8.0,0.1,F9,10,8,13.472479427651706
rn8_eta0.1,8.0,0.1,F9,10,9,6.972164002318095
rn8_eta0.1,8.0,0.1,F9,30,0,1065.6980131520304
rn8_eta0.1,8.0,0.1,F9,30,1,1275.0554761497788
rn8_eta0.1,8.0,0.1,F9,30,2,1323.5650666520614
rn8_eta0.1,8.0,0.1,F9,30,3,1721.2791419084497
rn8_eta0.1,8.0,0.1,F9,30,4,1389.3913756503623
rn8_eta0.1,8.0,0.1,F9,30,5,1311.495163880545
rn8_eta0.1,8.0,0.1,F9,30,6,832.5747353619572
rn8_eta0.1,8.0,0.1,F9,30,7,1068.608582940113
rn8_eta0.1,8.0,0.1,F9,30,8,1534.9341804130454
rn8_eta0.1,8.0,0.1,F9,30,9,606.4838331757855
rn8_eta0.1,8.0,0.1,F10,10,0,0.0
rn8_eta0.1,8.0,0.1,F10,10,1,0.0
rn8_eta0.1,8.0,0.1,F10,10,2,5.691346724616551
rn8_eta0.1,8.0,0.1,F10,10,3,3.701428610430071
rn8_eta0.1,8.0,0.1,F10,10,4,0.0
rn8_eta0.1,8.0,0.1,F10,10,5,3.701428610430071
rn8_eta0.1,8.0,0.1,F10,10,6,4.696387667523368
rn8_eta0.1,8.0,0.1,F10,10,7,0.0
rn8_eta0.1,8.0,0.1,F10,10,8,0.0
rn8_eta0.1,8.0,0.1,F10,10,9,0.0
rn8_eta0.1,8.0,0.1,F10,30,0,10.576029150161844
rn8_eta0.1,8.0,0.1,F10,30,1,4.13335569019614
rn8_eta0.1,8.0,0.1,F10,30,2,4.082737764380454
rn8_eta0.1,8.0,0.1,F10,30,3,12.033813560250335
rn8_eta0.1,8.0,0.1,F10,30,4,4.561985908273755
rn8_eta0.1,8.0,0.1,F10,30,5,4.915527100465511
rn8_eta0.1,8.0,0.1,F10,30,6,1.025462629565709
rn8_eta0.1,8.0,0.1,F10,30,7,5.580429669169689
rn8_eta0.1,8.0,0.1,F10,30,8,3.0766481899067912
rn8_eta0.1,8.0,0.1,F10,30,9,3.979836228373415
rn8_eta0.1,8.0,0.1,F11,10,0,217.1396693905731
rn8_eta0.1,8.0,0.1,F11,10,1,0.0
rn8_eta0.1,8.0,0.1,F11,10,2,217.3478123752186
rn8_eta0.1,8.0,0.1,F11,10,3,217.3478123752184
rn8_eta0.1,8.0,0.1,F11,10,4,217.3478123752184
rn8_eta0.1,8.0,0.1,F11,10,5,0.2081429846455194
rn8_eta0.1,8.0,0.1,F11,10,6,217.1396693905731
rn8_eta0.1,8.0,0.1,F11,10,7,218.39770832970223
rn8_eta0.1,8.0,0.1,F11,10,8,217.1396693905731
rn8_eta0.1,8.0,0.1,F11,10,9,0.2081429846455194
rn8_eta0.1,8.0,0.1,F11,30,0,0.4786580309501005
rn8_eta0.1,8.0,0.1,F11,30,1,0.0
rn8_eta0.1,8.0,0.1,F11,30,2,0.0
rn8_eta0.1,8.0,0.1,F11,30,3,0.0693932123849663
rn8_eta0.1,8.0,0.1,F11,30,4,0.0
rn8_eta0.1,8.0,0.1,F11,30,5,0.0693932123849663
rn8_eta0.1,8.0,0.1,F11,30,6,0.0693932123849663
rn8_eta0.1,8.0,0.1,F11,30,7,0.0693932123849663
rn8_eta0.1,8.0,0.1,F11,30,8,0.0693932123851936
rn8_eta0.1,8.0,0.1,F11,30,9,0.0
rn8_eta0.1,8.0,0.1,F15,10,0,1.559825143161106
rn8_eta0.1,8.0,0.1,F15,10,1,0.4978056903876222
rn8_eta0.1,8.0,0.1,F15,10,2,0.228977993773924
rn8_eta0.1,8.0,0.1,F15,10,3,0.7054450867901778
rn8_eta0.1,8.0,0.1,F15,10,4,232.59189379153509
rn8_eta0.1,8.0,0.1,F15,10,5,0.7275745229176209
rn8_eta0.1,8.0,0.1,F15,10,6,434.63343762363365
rn8_eta0.1,8.0,0.1,F15,10,7,1.4575951877307034
rn8_eta0.1,8.0,0.1,F15,10,8,0.9539951383783318
rn8_eta0.1,8.0,0.1,F15,10,9,1.4098857163462526
rn8_eta0.1,8.0,0.1,F15,30,0,220.7824242913364
rn8_eta0.1,8.0,0.1,F15,30,1,3.506779379814361
rn8_eta0.1,8.0,0.1,F15,30,2,220.6009627615067
rn8_eta0.1,8.0,0.1,F15,30,3,3.54741256269881
rn8_eta0.1,8.0,0.1,F15,30,4,80.07994221924582
rn8_eta0.1,8.0,0.1,F15,30,5,3.468921348665617
rn8_eta0.1,8.0,0.1,F15,30,6,3.245709656200916
rn8_eta0.1,8.0,0.1,F15,30,7,3.082999836666886
rn8_eta0.1,8.0,0.1,F15,30,8,2.852442509018829
rn8_eta0.1,8.0,0.1,F15,30,9,3.334035595725936
rn8_eta0.2,8.0,0.2,F1,10,0,0.0
rn8_eta0.2,8.0,0.2,F1,10,1,0.0
rn8_eta0.2,8.0,0.2,F1,10,2,0.0
rn8_eta0.2,8.0,0.2,F1,10,3,0.0
rn8_eta0.2,8.0,0.2,F1,10,4,0.0
rn8_eta0.2,8.0,0.2,F1,10,5,0.0
rn8_eta0.2,8.0,0.2,F1,10,6,0.0
rn8_eta0.2,8.0,0.2,F1,10,7,0.0
rn8_eta0.2,8.0,0.2,F1,10,8,0.0
rn8_eta0.2,8.0,0.2,F1,10,9,0.0
rn8_eta0.2,8.0,0.2,F1,30,0,0.0
rn8_eta0.2,8.0,0.2,F1,30,1,0.0
rn8_eta0.2,8.0,0.2,F1,30,2,0.0
rn8_eta0.2,8.0,0.2,F1,30,3,0.0
rn8_eta0.2,8.0,0.2,F1,30,4,0.0
rn8_eta0.2,8.0,0.2,F1,30,5,0.0
rn8_eta0.2,8.0,0.2,F1,30,6,0.0
rn8_eta0.2,8.0,0.2,F1,30,7,0.0
rn8_eta0.2,8.0,0.2,F1,30,8,0.0
rn8_eta0.2,8.0,0.2,F1,30,9,0.0
rn8_eta0.2,8.0,0.2,F3,10,0,3.986579112347158
rn8_eta0.2,8.0,0.2,F3,10,1,3.986579112347158
rn8_eta0.2,8.0,0.2,F3,10,2,3.986579112347158
rn8_eta0.2,8.0,0.2,F3,10,3,3.986579112347158
rn8_eta0.2,8.0,0.2,F3,10,4,0.0
rn8_eta0.2,8.0,0.2,F3,10,5,3.986579112347158
rn8_eta0.2,8.0,0.2,F3,10,6,3.986579112347158
rn8_eta0.2,8.0,0.2,F3,10,7,3.986579112347158
rn8_eta0.2,8.0,0.2,F3,10,8,3.986579112347158
rn8_eta0.2,8.0,0.2,F3,10,9,3.986579112347158
rn8_eta0.2,8.0,0.2,F3,30,0,31.810711664704968
rn8_eta0.2,8.0,0.2,F3,30,1,31.810711664704968
rn8_eta0.2,8.0,0.2,F3,30,2,31.810711664704968
rn8_eta0.2,8.0,0.2,F3,30,3,31.810711664704968
rn8_eta0.2,8.0,0.2,F3,30,4,31.810711664704968
rn8_eta0.2,8.0,0.2,F3,30,5,31.810711664704968
rn8_eta0.2,8.0,0.2,F3,30,6,31.810711664704968
rn8_eta0.2,8.0,0.2,F3,30,7,31.810711664704968
rn8_eta0.2,8.0,0.2,F3,30,8,31.810711664704968
rn8_eta0.2,8.0,0.2,F3,30,9,31.810711664704968
rn8_eta0.2,8.0,0.2,F4,10,0,0.9949590570932968
rn8_eta0.2,8.0,0.2,F4,10,1,0.9949590570932968
rn8_eta0.2,8.0,0.2,F4,10,2,2.9848847507353184
rn8_eta0.2,8.0,0.2,F4,10,3,1.9899181141867643
rn8_eta0.2,8.0,0.2,F4,10,4,2.9848771712798907
rn8_eta0.2,8.0,0.2,F4,10,5,3.0062279321172696
rn8_eta0.2,8.0,0.2,F4,10,6,2.9848771712798907
rn8_eta0.2,8.0,0.2,F4,10,7,2.9848771712798907
rn8_eta0.2,8.0,0.2,F4,10,8,1.9899181141865936
rn8_eta0.2,8.0,0.2,F4,10,9,4.974872591196629
rn8_eta0.2,8.0,0.2,F4,30,0,9.966684817787268
rn8_eta0.2,8.0,0.2,F4,30,1,9.949598071725802
rn8_eta0.2,8.0,0.2,F4,30,2,8.955191858871615
rn8_eta0.2,8.0,0.2,F4,30,3,9.949590571205192
rn8_eta0.2,8.0,0.2,F4,30,4,7.959672456752287
rn8_eta0.2,8.0,0.2,F4,30,5,5.969754345952822
rn8_eta0.2,8.0,0.2,F4,30,6,7.959672474731349
rn8_eta0.2,8.0,0.2,F4,30,7,10.944553000555857
rn8_eta0.2,8.0,0.2,F4,30,8,5.969754342559838
rn8_eta0.2,8.0,0.2,F4,30,9,9.949593846320852
rn8_eta0.2,8.0,0.2,F5,10,0,0.0
rn8_eta0.2,8.0,0.2,F5,10,1,0.0
rn8_eta0.2,8.0,0.2,F5,10,2,0.0
rn8_eta0.2,8.0,0.2,F5,10,3,0.0
rn8_eta0.2,8.0,0.2,F5,10,4,0.0
rn8_eta0.2,8.0,0.2,F5,10,5,0.0
rn8_eta0.2,8.0,0.2,F5,10,6,0.0
rn8_eta0.2,8.0,0.2,F5,10,7,0.0
rn8_eta0.2,8.0,0.2,F5,10,8,0.0
rn8_eta0.2,8.0,0.2,F5,10,9,0.0
rn8_eta0.2,8.0,0.2,F5,30,0,0.0
rn8_eta0.2,8.0,0.2,F5,30,1,0.0
rn8_eta0.2,8.0,0.2,F5,30,2,0.0
rn8_eta0.2,8.0,0.2,F5,30,3,0.0
rn8_eta0.2,8.0,0.2,F5,30,4,0.0
rn8_eta0.2,8.0,0.2,F5,30,5,0.0
rn8_eta0.2,8.0,0.2,F5,30,6,0.0
rn8_eta0.2,8.0,0.2,F5,30,7,0.0
rn8_eta0.2,8.0,0.2,F5,30,8,1.8722005279414592e-08
rn8_eta0.2,8.0,0.2,F5,30,9,0.0
rn8_eta0.2,8.0,0.2,F6,10,0,12.962786998598403
rn8_eta0.2,8.0,0.2,F6,10,1,13.578442088833071
rn8_eta0.2,8.0,0.2,F6,10,2,12.184564229392777
rn8_eta0.2,8.0,0.2,F6,10,3,12.471205366975369
rn8_eta0.2,8.0,0.2,F6,10,4,14.069260075928014
rn8_eta0.2,8.0,0.2,F6,10,5,1.9899181141865936
rn8_eta0.2,8.0,0.2,F6,10,6,11.692982382407536
rn8_eta0.2,8.0,0.2,F6,10,7,12.020721933145524
rn8_eta0.2,8.0,0.2,F6,10,8,12.635139897518002
rn8_eta0.2,8.0,0.2,F6,10,9,12.471205366975596
rn8_eta0.2,8.0,0.2,F6,30,0,38.24487055537634
rn8_eta0.2,8.0,0.2,F6,30,1,39.09367387778013
rn8_eta0.2,8.0,0.2,F6,30,2,37.47840767384093
rn8_eta0.2,8.0,0.2,F6,30,3,41.62283271326976
rn8_eta0.2,8.0,0.2,F6,30,4,39.13491674495583
rn8_eta0.2,8.0,0.2,F6,30,5,37.44832283556207
rn8_eta0.2,8.0,0.2,F6,30,6,39.0113322593304
rn8_eta0.2,8.0,0.2,F6,30,7,41.55775442945185
rn8_eta0.2,8.0,0.2,F6,30,8,39.942542387017966
rn8_eta0.2,8.0,0.2,F6,30,9,38.32722580821712
rn8_eta0.2,8.0,0.2,F7,10,0,2.0
rn8_eta0.2,8.0,0.2,F7,10,1,10.000000000161094
rn8_eta0.2,8.0,0.2,F7,10,2,6.000377115882657
rn8_eta0.2,8.0,0.2,F7,10,3,6.00002182560354
rn8_eta0.2,8.0,0.2,F7,10,4,8.00005967162781
rn8_eta0.2,8.0,0.2,F7,10,5,8.0
rn8_eta0.2,8.0,0.2,F7,10,6,8.000000027206852
rn8_eta0.2,8.0,0.2,F7,10,7,6.000000000000114
rn8_eta0.2,8.0,0.2,F7,10,8,8.000000000000114
rn8_eta0.2,8.0,0.2,F7,10,9,10.000000000513069
rn8_eta0.2,8.0,0.2,F7,30,0,30.25403281148044
rn8_eta0.2,8.0,0.2,F7,30,1,28.000000000000227
rn8_eta0.2,8.0,0.2,F7,30,2,22.000000003076597
rn8_eta0.2,8.0,0.2,F7,30,3,36.000060347506405
rn8_eta0.2,8.0,0.2,F7,30,4,30.00000001915987
rn8_eta0.2,8.0,0.2,F7,30,5,26.00008355607531
rn8_eta0.2,8.0,0.2,F7,30,6,44.00013146151844
rn8_eta0.2,8.0,0.2,F7,30,7,30.000000000000227
rn8_eta0.2,8.0,0.2,F7,30,8,28.000009508236303
rn8_eta0.2,8.0,0.2,F7,30,9,32.00014114116152
rn8_eta0.2,8.0,0.2,F9,10,0,7.033734803521838
rn8_eta0.2,8.0,0.2,F9,10,1,7.142193580578351
rn8_eta0.2,8.0,0.2,F9,10,2,3.570053157257462
rn8_eta0.2,8.0,0.2,F9,10,3,30.217910687062613
rn8_eta0.2,8.0,0.2,F9,10,4,3.789687335027338
rn8_eta0.2,8.0,0.2,F9,10,5,10.425035940133055
rn8_eta0.2,8.0,0.2,F9,10,6,3.6647784518481785
rn8_eta0.2,8.0,0.2,F9,10,7,6.948141862416378
rn8_eta0.2,8.0,0.2,F9,10,8,13.722977743498632
rn8_eta0.2,8.0,0.2,F9,10,9,16.92997877486596
rn8_eta0.2,8.0,0.2,F9,30,0,1123.9631966508275
rn8_eta0.2,8.0,0.2,F9,30,1,1041.3170427342975
rn8_eta0.2,8.0,0.2,F9,30,2,1392.1844844240404
rn8_eta0.2,8.0,0.2,F9,30,3,1033.0354618400995
rn8_eta0.2,8.0,0.2,F9,30,4,1031.4417623874997
rn8_eta0.2,8.0,0.2,F9,30,5,1187.637313939551
rn8_eta0.2,8.0,0.2,F9,30,6,914.1677659314682
rn8_eta0.2,8.0,0.2,F9,30,7,1181.8775133977033
rn8_eta0.2,8.0,0.2,F9,30,8,707.9498813215068
rn8_eta0.2,8.0,0.2,F9,30,9,1092.2098972263177
rn8_eta0.2,8.0,0.2,F10,10,0,0.0
rn8_eta0.2,8.0,0.2,F10,10,1,0.0
rn8_eta0.2,8.0,0.2,F10,10,2,0.0
rn8_eta0.2,8.0,0.2,F10,10,3,3.701428610430071
rn8_eta0.2,8.0,0.2,F10,10,4,0.0
rn8_eta0.2,8.0,0.2,F10,10,5,0.0
rn8_eta0.2,8.0,0.2,F10,10,6,0.0
rn8_eta0.2,8.0,0.2,F10,10,7,0.0
rn8_eta0.2,8.0,0.2,F10,10,8,1.9899181141865936
rn8_eta0.2,8.0,0.2,F10,10,9,0.0
rn8_eta0.2,8.0,0.2,F10,30,0,5.0304872436187225
rn8_eta0.2,8.0,0.2,F10,30,1,13.02080231545176
rn8_eta0.2,8.0,0.2,F10,30,2,3.2245378387353867
rn8_eta0.2,8.0,0.2,F10,30,3,4.97698707118559
rn8_eta0.2,8.0,0.2,F10,30,4,11.131438766526571
rn8_eta0.2,8.0,0.2,F10,30,5,8.861196627537538
rn8_eta0.2,8.0,0.2,F10,30,6,6.383856482360784
rn8_eta0.2,8.0,0.2,F10,30,7,6.269268498855467
rn8_eta0.2,8.0,0.2,F10,30,8,11.327342193277673
rn8_eta0.2,8.0,0.2,F10,30,9,1.989972957508371
rn8_eta0.2,8.0,0.2,F11,10,0,0.2081429846455194
rn8_eta0.2,8.0,0.2,F11,10,1,0.2081429846455194
rn8_eta0.2,8.0,0.2,F11,10,2,0.0
rn8_eta0.2,8.0,0.2,F11,10,3,217.3478123752184
rn8_eta0.2,8.0,0.2,F11,10,4,0.2081429846455194
rn8_eta0.2,8.0,0.2,F11,10,5,0.0
rn8_eta0.2,8.0,0.2,F11,10,6,217.3478123752184
rn8_eta0.2,8.0,0.2,F11,10,7,0.2081429846455194
rn8_eta0.2,8.0,0.2,F11,10,8,217.3478123752184
rn8_eta0.2,8.0,0.2,F11,10,9,0.0
rn8_eta0.2,8.0,0.2,F11,30,0,0.0
rn8_eta0.2,8.0,0.2,F11,30,1,0.0
rn8_eta0.2,8.0,0.2,F11,30,2,0.0
rn8_eta0.2,8.0,0.2,F11,30,3,0.0
rn8_eta0.2,8.0,0.2,F11,30,4,0.0
rn8_eta0.2,8.0,0.2,F11,30,5,0.0693932123849663
rn8_eta0.2,8.0,0.2,F11,30,6,0.0693932123849663
